year,mileage_km,fuel_type,price_pln,brand,model,power,gearbox,drive,fuel_consumption_outside_city,fuel_consumption_in_city,body_type,color,country_of_origin,accident_free,condition
2010,215514.0,Diesel,29500.0,Audi,A3,90.0,Manualna,4X4,4.947841306884481,5.3,Kompakt,Biały,Polska,Nie,Używane
2017,218000.0,Diesel,239000.0,Audi,A8,286.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Niemcy,Tak,Używane
2012,282000.0,Benzyna,51900.0,Audi,A4,211.0,Manualna,4X4,5.8,9.0,Kombi,Inny kolor,Austria,Tak,Używane
2015,168000.0,Diesel,79900.0,Audi,A6,150.0,Automatyczna,Front,4.1,4.9,Kombi,Szary,Polska,Nie,Używane
2009,253840.0,Diesel,32300.0,Audi,A6,140.0,Manualna,Rear,4.947841306884481,8.0,Kombi,Biały,Austria,Tak,Używane
2015,169000.0,Diesel,149900.0,Audi,Q7,272.0,Automatyczna,4X4,5.0,6.0,SUV,Szary,Polska,Nie,Używane
2019,189000.0,Diesel,89900.0,Audi,A4,190.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2021,104000.0,Diesel,173900.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Niemcy,Tak,Używane
2009,227000.0,Diesel,34900.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Czarny,Niemcy,Tak,Używane
2006,215552.0,Benzyna,29900.0,Audi,A4,163.0,Manualna,Front,6.0,11.0,Kombi,Inny kolor,Niemcy,Tak,Używane
2012,220000.0,Benzyna,54000.0,Audi,Q5,211.0,Automatyczna,4X4,7.0,10.0,SUV,Biały,Polska,Nie,Używane
2014,72216.0,Benzyna,38900.0,Audi,A1,86.0,Manualna,Front,4.3,6.2,Auta miejskie,Czarny,Francja,Nie,Używane
2016,224000.0,Diesel,81500.0,Audi,A5,190.0,Manualna,Front,4.0,5.5,Coupe,Czarny,Niemcy,Tak,Używane
2008,297000.0,Diesel,31900.0,Audi,A6,233.0,Automatyczna,4X4,6.0,11.0,Kombi,Czarny,Polska,Nie,Używane
2001,300000.0,Benzyna+LPG,9800.0,Audi,A4,102.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Granatowy,Polska,Nie,Używane
2008,400000.0,Benzyna+LPG,45000.0,Audi,A6,350.0,Automatyczna,Front,4.947841306884481,14.8,Kombi,Srebrny,Polska,Nie,Używane
2014,180000.0,Diesel,59500.0,Audi,A4,177.0,Automatyczna,4X4,4.947841306884481,6.0,Sedan,Bordowy,Polska,Tak,Używane
2019,179000.0,Diesel,89800.0,Audi,A4,150.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Szary,Niemcy,Tak,Używane
2020,57000.0,Diesel,109900.0,Audi,A3,150.0,Automatyczna,Front,3.0,4.0,Kompakt,Czarny,Francja,Tak,Używane
2019,102409.0,Diesel,269000.0,Audi,A8,286.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czarny,Niemcy,Tak,Używane
2020,35500.0,Elektryczny,188800.0,Audi,e-tron,313.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Granatowy,Niemcy,Tak,Używane
2008,284000.0,Diesel,43900.0,Audi,A4,240.0,Manualna,4X4,5.0,9.0,Sedan,Czarny,Polska,Nie,Używane
2012,217000.0,Diesel,89900.0,Audi,A7,245.0,Automatyczna,4X4,4.947841306884481,7.0,Sedan,Czarny,Francja,Tak,Używane
2018,197000.0,Diesel,189000.0,Audi,Q7,286.0,Automatyczna,4X4,6.0,7.0,SUV,Szary,Polska,Tak,Używane
2018,115000.0,Diesel,105000.0,Audi,A6,190.0,Automatyczna,Front,4.0,5.0,Kombi,Czarny,Polska,Tak,Używane
2013,166000.0,Diesel,61800.0,Audi,A5,177.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Czarny,Polska,Nie,Używane
2022,31500.0,Benzyna,320000.0,Audi,A7,265.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Srebrny,Polska,Tak,Używane
2014,239000.0,Diesel,108000.0,Audi,A6 Allroad,313.0,Automatyczna,4X4,6.0,7.0,Kombi,Srebrny,Włochy,Tak,Używane
2020,149000.0,Diesel,112400.0,Audi,A4,190.0,Automatyczna,Front,4.1,4.9,Kombi,Czarny,Niemcy,Tak,Używane
2005,197000.0,Benzyna,24900.0,Audi,A4,163.0,Manualna,Front,6.0,11.0,Kombi,Szary,Polska,Nie,Używane
2020,89000.0,Benzyna,132000.0,Audi,A4,204.0,Automatyczna,Front,4.0,7.0,Sedan,Biały,Polska,Tak,Używane
2017,185990.0,Diesel,188000.0,Audi,Q7,272.0,Automatyczna,4X4,5.0,6.0,SUV,Biały,Polska,Tak,Używane
2008,135500.0,Benzyna,31900.0,Audi,A4,160.0,Automatyczna,Front,4.947841306884481,9.4,Sedan,Czarny,Polska,Tak,Używane
2010,159500.0,Diesel,34999.0,Audi,A5,170.0,Manualna,Front,4.4,6.2,Coupe,Czarny,Francja,Nie,Używane
2010,163000.0,Benzyna,37999.0,Audi,A4,211.0,Manualna,Front,5.3,8.2,Kombi,Srebrny,Polska,Tak,Używane
2013,176140.0,Diesel,65000.0,Audi,A3,184.0,Automatyczna,4X4,4.4,5.5,Kompakt,Czarny,Niemcy,Tak,Używane
2018,161217.0,Diesel,104900.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Biały,Polska,Tak,Używane
2015,150000.0,Diesel,58000.0,Audi,A4 Allroad,190.0,Manualna,4X4,5.0,6.0,Kombi,Biały,Polska,Nie,Używane
2020,45363.0,Benzyna,136900.0,Audi,A4,190.0,Automatyczna,Front,4.947841306884481,7.0,Sedan,Czarny,Polska,Tak,Używane
2012,247000.0,Benzyna,57000.0,Audi,A4 Allroad,211.0,Automatyczna,4X4,6.0,9.0,Kombi,Biały,Polska,Tak,Używane
2014,377258.0,Diesel,49900.0,Audi,A4 Allroad,245.0,Automatyczna,4X4,4.947841306884481,7.0,Kombi,Biały,Polska,Nie,Używane
2016,88500.0,Benzyna,129999.0,Audi,A8,435.0,Automatyczna,4X4,7.0,12.5,Sedan,Biały,Stany Zjednoczone,Nie,Używane
2017,113400.0,Diesel,86900.0,Audi,A4,150.0,Manualna,Front,4.947841306884481,4.5,Kombi,Szary,Polska,Tak,Używane
2005,399000.0,Diesel,15800.0,Audi,A6,140.0,Manualna,Front,6.0,8.0,Kombi,Srebrny,Polska,Nie,Używane
2015,204000.0,Benzyna,84900.0,Audi,A6,310.0,Automatyczna,4X4,6.0,10.0,Sedan,Biały,Polska,Nie,Używane
2015,197000.0,Benzyna,164900.0,Audi,S8,520.0,Automatyczna,4X4,4.947841306884481,13.0,Sedan,Czarny,Polska,Tak,Używane
2015,219999.0,Diesel,63700.0,Audi,A4,150.0,Manualna,4X4,4.0,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2019,107800.0,Diesel,273000.0,Audi,A8,286.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czarny,Niemcy,Tak,Używane
2015,166000.0,Diesel,62900.0,Audi,A3,184.0,Automatyczna,4X4,4.947841306884481,5.6,Auta miejskie,Biały,Niemcy,Nie,Używane
2019,107800.0,Diesel,273000.0,Audi,A8,286.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czarny,Niemcy,Tak,Używane
2015,166000.0,Diesel,62900.0,Audi,A3,184.0,Automatyczna,4X4,4.947841306884481,5.6,Auta miejskie,Biały,Niemcy,Nie,Używane
2004,224000.0,Benzyna,23900.0,Audi,A4,190.0,Manualna,4X4,4.947841306884481,12.0,Kombi,Szary,Polska,Nie,Używane
2013,177000.0,Diesel,67900.0,Audi,Q3,140.0,Manualna,Front,4.947841306884481,6.0,SUV,Złoty,Niemcy,Tak,Używane
2017,129000.0,Diesel,159900.0,Audi,Q5,190.0,Automatyczna,4X4,4.947841306884481,5.0,SUV,Czarny,Niemcy,Tak,Używane
2008,273000.0,Diesel,38499.0,Audi,A4,240.0,Automatyczna,4X4,5.0,8.0,Kombi,Czarny,Niemcy,Tak,Używane
2014,187258.0,Benzyna,53999.0,Audi,A4,225.0,Automatyczna,4X4,5.8,8.5,Kombi,Czarny,Polska,Nie,Używane
2009,187615.0,Benzyna,32900.0,Audi,A3,102.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Niebieski,Niemcy,Tak,Używane
2019,129000.0,Diesel,156000.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Inny kolor,Niemcy,Tak,Używane
2020,143972.0,Diesel,134850.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Polska,Tak,Używane
2013,218000.0,Diesel,57600.0,Audi,A4,177.0,Manualna,Front,4.3,5.7,Kombi,Niebieski,Niemcy,Tak,Używane
2021,73000.0,Diesel,229000.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Sedan,Szary,Polska,Tak,Używane
2020,50000.0,Diesel,227000.0,Audi,A5,231.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Czarny,Niemcy,Tak,Używane
2020,24000.0,Benzyna,131000.0,Audi,A4,252.0,Automatyczna,4X4,5.0,7.0,Sedan,Czarny,Polska,Nie,Używane
2019,176000.0,Diesel,119900.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Kombi,Czarny,Szwecja,Tak,Używane
2013,160500.0,Diesel,55900.0,Audi,A3,150.0,Manualna,Front,4.947841306884481,5.1,Kompakt,Czarny,Niemcy,Tak,Używane
2019,152500.0,Benzyna,152000.0,Audi,S4,354.0,Automatyczna,4X4,4.947841306884481,9.0,Sedan,Biały,Stany Zjednoczone,Nie,Używane
2010,245000.0,Diesel,73900.0,Audi,A8,350.0,Automatyczna,4X4,4.947841306884481,10.0,Sedan,Czarny,Niemcy,Tak,Używane
2001,191000.0,Benzyna,9900.0,Audi,A4,130.0,Manualna,Front,4.947841306884481,11.0,Kombi,Srebrny,Niemcy,Tak,Używane
2009,220000.0,Diesel,26900.0,Audi,A4,143.0,Manualna,Front,4.947841306884481,5.0,Kombi,Inny kolor,Polska,Tak,Używane
2018,181000.0,Diesel,116850.0,Audi,A6,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Czarny,Polska,Tak,Używane
2017,196000.0,Diesel,89999.0,Audi,A6,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2013,241416.0,Diesel,59999.0,Audi,A6,136.0,Manualna,Front,4.5,6.0,Kombi,Srebrny,Holandia,Tak,Używane
2021,24269.0,Benzyna,219000.0,Audi,Q7,340.0,Automatyczna,4X4,4.947841306884481,11.2,SUV,Biały,Polska,Nie,Używane
2011,245000.0,Benzyna,44000.0,Audi,A4 Allroad,211.0,Automatyczna,4X4,4.947841306884481,8.0,Kombi,Czarny,Szwajcaria,Tak,Używane
2015,157359.0,Diesel,56900.0,Audi,A3,150.0,Automatyczna,Front,4.0,5.0,Kompakt,Biały,Polska,Nie,Używane
2014,161000.0,Diesel,74999.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,5.0,Sedan,Czarny,Polska,Tak,Używane
1995,300000.0,Benzyna+LPG,5200.0,Audi,A4,125.0,Manualna,Front,6.0,7.473995451099318,Sedan,Inny kolor,Polska,Nie,Używane
2012,229000.0,Diesel,17999.0,Audi,A3,105.0,Manualna,Front,3.0,5.0,Auta miejskie,Czarny,Polska,Nie,Używane
2013,195000.0,Diesel,79900.0,Audi,Q5,170.0,Automatyczna,4X4,5.0,8.0,SUV,Inny kolor,Polska,Nie,Używane
2017,171000.0,Diesel,139999.0,Audi,A6,190.0,Automatyczna,4X4,4.947841306884481,5.0,Kombi,Szary,Polska,Nie,Używane
2021,37000.0,Diesel,239850.0,Audi,A6,204.0,Automatyczna,4X4,4.947841306884481,5.0,Kombi,Czarny,Polska,Tak,Używane
2014,261500.0,Diesel,92000.0,Audi,A6,313.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Tak,Używane
2013,206440.0,Diesel,64900.0,Audi,A6,177.0,Automatyczna,Front,4.5,6.1,Kombi,Czarny,Belgia,Tak,Używane
1998,257400.0,Benzyna+LPG,14500.0,Audi,A4,193.0,Manualna,4X4,7.0,14.0,Kombi,Bordowy,Polska,Tak,Używane
2012,286000.0,Diesel,42500.0,Audi,A4,120.0,Manualna,Front,4.0,5.0,Sedan,Czarny,Niemcy,Tak,Używane
2013,208000.0,Diesel,33900.0,Audi,A1,90.0,Manualna,Front,3.4,4.4,Auta małe,Inny kolor,Polska,Nie,Używane
2017,199999.0,Diesel,85900.0,Audi,A4,190.0,Automatyczna,Front,3.0,4.0,Kombi,Czarny,Niemcy,Tak,Używane
2018,90000.0,Benzyna,249000.0,Audi,A7,340.0,Automatyczna,Front,4.947841306884481,10.0,Kompakt,Czarny,Polska,Nie,Używane
2012,187000.0,Diesel,16900.0,Audi,A1,90.0,Manualna,Front,4.947841306884481,4.4,Auta miejskie,Czarny,Polska,Nie,Używane
2007,161000.0,Benzyna,69900.0,Audi,S5,354.0,Manualna,4X4,4.947841306884481,17.0,Coupe,Czarny,Polska,Nie,Używane
2015,30000.0,Diesel,125000.0,Audi,Q5,258.0,Automatyczna,4X4,5.0,7.0,SUV,Szary,Polska,Tak,Używane
2018,145000.0,Diesel,290280.0,Audi,Q8,286.0,Automatyczna,4X4,6.0,8.0,SUV,Szary,Niemcy,Tak,Używane
2009,274500.0,Benzyna,30500.0,Audi,A4,160.0,Manualna,4X4,6.0,10.0,Kombi,Biały,Polska,Nie,Używane
2012,246000.0,Diesel,37000.0,Audi,A3,140.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Srebrny,Niemcy,Tak,Używane
2019,92000.0,Benzyna,99899.0,Audi,Q3,150.0,Manualna,Front,4.947841306884481,7.473995451099318,SUV,Granatowy,Polska,Tak,Używane
2014,71000.0,Benzyna,41900.0,Audi,A1,86.0,Manualna,Front,4.3,6.2,Auta miejskie,Biały,Polska,Nie,Używane
2017,76292.0,Benzyna,68900.0,Audi,TT,230.0,Automatyczna,4X4,4.947841306884481,8.0,Coupe,Szary,Francja,Nie,Używane
2005,266666.0,Diesel,15000.0,Audi,A4,140.0,Automatyczna,Front,5.0,8.0,Kombi,Szary,Polska,Nie,Używane
2004,237000.0,Benzyna,18900.0,Audi,A4,190.0,Manualna,Front,4.947841306884481,11.0,Kombi,Szary,Polska,Nie,Używane
2005,288000.0,Diesel,17500.0,Audi,A4,140.0,Manualna,4X4,4.947841306884481,7.473995451099318,Kombi,Inny kolor,Polska,Nie,Używane
2016,89000.0,Benzyna,70900.0,Audi,A3,150.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Biały,Polska,Tak,Używane
2012,259136.0,Diesel,42900.0,Audi,A5,177.0,Manualna,Front,4.947841306884481,5.0,Coupe,Srebrny,Niemcy,Tak,Używane
2008,224800.0,Diesel,44900.0,Audi,Q7,240.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Czarny,Polska,Tak,Używane
2015,179820.0,Diesel,99000.0,Audi,A6,190.0,Automatyczna,4X4,4.947841306884481,5.2,Kombi,Czarny,Polska,Nie,Używane
2019,197900.0,Diesel,196999.0,Audi,S6,349.0,Automatyczna,4X4,5.0,7.0,Kombi,Czarny,Niemcy,Tak,Używane
2007,249328.0,Benzyna,27500.0,Audi,TT,200.0,Manualna,4X4,4.947841306884481,10.0,Coupe,Czarny,Polska,Nie,Używane
2012,212000.0,Benzyna,69000.0,Audi,A6,310.0,Automatyczna,4X4,6.0,10.0,Sedan,Brązowy,Polska,Nie,Używane
2015,101500.0,Benzyna,50000.0,Audi,A1,95.0,Automatyczna,Front,3.0,5.0,Kompakt,Srebrny,Polska,Tak,Używane
2013,177000.0,Diesel,75900.0,Audi,Q5,177.0,Automatyczna,4X4,5.0,6.0,SUV,Czarny,Polska,Nie,Używane
2002,321547.0,Benzyna+LPG,8600.0,Audi,A6,149.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Granatowy,Polska,Tak,Używane
2019,110116.0,Diesel,146900.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2012,185000.0,Benzyna,18900.0,Audi,A3,105.0,Manualna,Front,4.0,5.0,Kombi,Czarny,Polska,Nie,Używane
2017,126000.0,Diesel,107000.0,Audi,A5,190.0,Automatyczna,4X4,4.6,6.1,Coupe,Biały,Szwecja,Tak,Używane
2017,126000.0,Diesel,107000.0,Audi,A5,190.0,Automatyczna,4X4,4.6,6.1,Coupe,Biały,Szwecja,Tak,Używane
2011,263000.0,Diesel,49900.0,Audi,A5,240.0,Manualna,4X4,5.3,8.8,Coupe,Czarny,Niemcy,Tak,Używane
2020,107200.0,Benzyna,153998.0,Audi,A6,245.0,Automatyczna,4X4,5.4,7.9,Kombi,Brązowy,Niemcy,Tak,Używane
2007,230000.0,Diesel,18900.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Czarny,Polska,Nie,Używane
2018,93000.0,Diesel,279900.0,Audi,Q8,286.0,Automatyczna,4X4,6.0,8.0,SUV,Czarny,Polska,Nie,Używane
2013,225478.0,Diesel,26500.0,Audi,A6,136.0,Manualna,Front,4.947841306884481,6.0,Sedan,Inny kolor,Polska,Nie,Używane
2018,109000.0,Diesel,195000.0,Audi,Q7,231.0,Automatyczna,4X4,6.0,7.0,SUV,Czarny,Polska,Tak,Używane
2015,178194.0,Diesel,86300.0,Audi,A5,190.0,Manualna,4X4,4.947841306884481,5.5,Coupe,Szary,Niemcy,Nie,Używane
2020,69000.0,Diesel,199000.0,Audi,A6,204.0,Automatyczna,4X4,4.0,5.0,Sedan,Szary,Polska,Tak,Używane
2020,112750.0,Hybryda Plug-in,165000.0,Audi,Q5,252.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Czarny,Polska,Tak,Używane
2008,335500.0,Diesel,13700.0,Audi,A6,180.0,Automatyczna,Front,5.0,10.0,Kombi,Inny kolor,Polska,Tak,Używane
2013,196000.0,Diesel,59900.0,Audi,A4,204.0,Manualna,Front,4.3,6.4,Sedan,Czerwony,Polska,Nie,Używane
2014,234000.0,Diesel,68000.0,Audi,A5,245.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Coupe,Szary,Polska,Nie,Używane
2019,89000.0,Diesel,137800.0,Audi,Q5,163.0,Automatyczna,4X4,4.0,5.0,SUV,Czarny,Polska,Tak,Używane
2005,369000.0,Diesel,14999.0,Audi,A4,115.0,Manualna,Front,4.0,7.0,Sedan,Srebrny,Polska,Nie,Używane
2008,375000.0,Diesel,27060.0,Audi,A6,232.0,Manualna,4X4,4.947841306884481,11.0,Kombi,Czarny,Polska,Tak,Używane
2002,225000.0,Benzyna,14700.0,Audi,A4,102.0,Manualna,Front,6.0,11.0,Sedan,Czarny,Polska,Nie,Używane
2008,550000.0,Diesel,22900.0,Audi,A4,143.0,Manualna,Front,4.0,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2006,285000.0,Diesel,18900.0,Audi,A3,170.0,Automatyczna,Front,4.0,7.0,Kompakt,Szary,Polska,Nie,Używane
2012,207000.0,Diesel,32900.0,Audi,A1,90.0,Manualna,Front,3.0,4.0,Auta małe,Srebrny,Belgia,Tak,Używane
2019,39000.0,Benzyna,124000.0,Audi,A4,252.0,Automatyczna,4X4,5.4,7.8,Sedan,Niebieski,Stany Zjednoczone,Nie,Używane
2017,146500.0,Diesel,109000.0,Audi,A6,190.0,Automatyczna,Front,4.0,5.0,Sedan,Biały,Polska,Tak,Używane
2008,326226.0,Diesel,27800.0,Audi,A6,190.0,Automatyczna,Front,5.0,9.0,Kombi,Srebrny,Szwajcaria,Tak,Używane
2009,230000.0,Diesel,22900.0,Audi,A3,105.0,Manualna,Front,4.0,6.0,Kompakt,Czarny,Belgia,Nie,Używane
2013,159000.0,Diesel,59900.0,Audi,A4,150.0,Automatyczna,4X4,4.947841306884481,7.5,Kombi,Brązowy,Niemcy,Tak,Używane
2012,186000.0,Diesel,69900.0,Audi,A6,245.0,Automatyczna,4X4,5.2,7.2,Sedan,Inny kolor,Belgia,Tak,Używane
2016,211000.0,Diesel,78900.0,Audi,A4,150.0,Automatyczna,Front,3.0,4.0,Kombi,Czarny,Niemcy,Tak,Używane
2017,67000.0,Benzyna,119900.0,Audi,A5,190.0,Automatyczna,Front,4.0,7.0,Kompakt,Czerwony,Polska,Tak,Używane
2020,34000.0,Benzyna,159900.0,Audi,Q3 Sportback,230.0,Automatyczna,4X4,6.0,9.0,SUV,Pomarańczowy,Polska,Tak,Używane
2019,92500.0,Benzyna,122900.0,Audi,Q3,149.0,Automatyczna,Front,5.1,7.0,SUV,Biały,Belgia,Tak,Używane
2003,127000.0,Benzyna,35000.0,Audi,TT,150.0,Manualna,Front,6.0,11.0,Kabriolet,Szary,Niemcy,Tak,Używane
2003,236232.0,Benzyna,12500.0,Audi,A4,150.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Niebieski,Niemcy,Nie,Używane
2010,210000.0,Benzyna,62000.0,Audi,S5,333.0,Automatyczna,4X4,6.0,10.0,Kompakt,Biały,Polska,Tak,Używane
2021,42000.0,Benzyna,180000.0,Audi,Q8,340.0,Automatyczna,4X4,4.947841306884481,11.0,SUV,Srebrny,Stany Zjednoczone,Nie,Używane
2021,39747.0,Benzyna,112900.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Sedan,Biały,Polska,Tak,Używane
2017,180000.0,Diesel,190000.0,Audi,SQ7,435.0,Automatyczna,Front,4.947841306884481,8.0,SUV,Czarny,Polska,Nie,Używane
2016,211000.0,Diesel,70900.0,Audi,A5,150.0,Automatyczna,Front,4.4,5.7,Coupe,Czarny,Niemcy,Tak,Używane
2011,186000.0,Benzyna,64900.0,Audi,A5,211.0,Automatyczna,4X4,5.0,8.0,Coupe,Biały,Polska,Nie,Używane
2019,150000.0,Diesel,147999.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Czarny,Niemcy,Tak,Używane
2015,274000.0,Diesel,65500.0,Audi,A6,190.0,Automatyczna,Front,4.1,5.2,Kombi,Czarny,Polska,Nie,Używane
2016,169000.0,Benzyna,89200.0,Audi,Q5,225.0,Automatyczna,4X4,6.5,8.5,SUV,Biały,Stany Zjednoczone,Tak,Używane
2015,216000.0,Diesel,99900.0,Audi,A8,262.0,Automatyczna,4X4,4.8,7.2,Sedan,Czarny,Niemcy,Tak,Używane
2015,113800.0,Diesel,104550.0,Audi,Q5,190.0,Automatyczna,4X4,5.0,6.0,SUV,Szary,Polska,Tak,Używane
2019,99300.0,Diesel,178000.0,Audi,A6 Allroad,231.0,Automatyczna,4X4,4.947841306884481,7.0,Kombi,Czarny,Niemcy,Tak,Używane
2012,240000.0,Benzyna,42700.0,Audi,A4,170.0,Manualna,4X4,4.947841306884481,8.0,Kombi,Biały,Polska,Nie,Używane
2021,136900.0,Diesel,104900.0,Audi,A4,163.0,Automatyczna,Front,4.0,4.0,Kombi,Czerwony,Niemcy,Tak,Używane
2018,92000.0,Diesel,239000.0,Audi,A8,286.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Nie,Używane
2007,197900.0,Diesel,19999.0,Audi,A3,105.0,Manualna,Front,3.0,6.0,Kompakt,Czarny,Polska,Nie,Używane
2020,54445.0,Diesel,279900.0,Audi,A7,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Czarny,Niemcy,Tak,Używane
2014,295000.0,Diesel,46000.0,Audi,A4,150.0,Automatyczna,4X4,4.947841306884481,5.4,Kombi,Brązowy,Polska,Nie,Używane
2020,43749.0,Hybryda Plug-in,189899.0,Audi,A6,265.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Srebrny,Polska,Tak,Używane
2019,108000.0,Diesel,284900.0,Audi,A8,286.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czarny,Polska,Nie,Używane
2018,112000.0,Benzyna,149445.0,Audi,A5,252.0,Automatyczna,4X4,5.0,8.0,Sedan,Czerwony,Polska,Tak,Używane
2015,51518.0,Benzyna,78000.0,Audi,TT S,310.0,Automatyczna,4X4,6.0,8.4,Kabriolet,Srebrny,Francja,Nie,Używane
2005,383000.0,Diesel,19900.0,Audi,A4,204.0,Automatyczna,4X4,4.8,5.7,Kombi,Szary,Niemcy,Tak,Używane
2011,252357.0,Diesel,32890.0,Audi,A3,140.0,Manualna,Front,4.947841306884481,6.0,Auta małe,Srebrny,Polska,Tak,Używane
2020,54956.0,Hybryda,199999.0,Audi,Q5,299.0,Automatyczna,4X4,5.0,8.0,SUV,Niebieski,Niemcy,Tak,Używane
2012,216400.0,Diesel,42499.0,Audi,A4,143.0,Automatyczna,Front,4.0,5.0,Sedan,Czarny,Polska,Tak,Używane
2007,237000.0,Benzyna+LPG,22900.0,Audi,A3,102.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Srebrny,Polska,Nie,Używane
2014,145980.0,Diesel,58900.0,Audi,A4,163.0,Manualna,Front,4.947841306884481,5.0,Sedan,Czarny,Szwecja,Tak,Używane
2016,127000.0,Benzyna+LPG,99000.0,Audi,A4 Allroad,252.0,Automatyczna,4X4,5.7,7.9,Kombi,Czarny,Polska,Nie,Używane
2018,63000.0,Benzyna,124900.0,Audi,S3,310.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Czarny,Polska,Nie,Używane
2014,217000.0,Diesel,99900.0,Audi,SQ5,313.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Biały,Polska,Tak,Używane
2019,63604.0,Benzyna,97900.0,Audi,A3,149.0,Automatyczna,Front,4.0,6.0,Kompakt,Czarny,Polska,Tak,Używane
2013,322000.0,Diesel,78800.0,Audi,A6,313.0,Automatyczna,4X4,4.947841306884481,7.9,Kombi,Biały,Polska,Nie,Używane
2018,103000.0,Diesel,125900.0,Audi,A4,190.0,Automatyczna,Front,4.0,4.0,Kombi,Szary,Niemcy,Nie,Używane
2013,232385.0,Diesel,76900.0,Audi,Q5,177.0,Automatyczna,4X4,5.0,6.0,SUV,Czarny,Niemcy,Tak,Używane
2019,116800.0,Diesel,186000.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.0,Kombi,Czarny,Niemcy,Tak,Używane
2003,239944.0,Benzyna+LPG,5100.0,Audi,A3,102.0,Manualna,4X4,4.947841306884481,9.0,Auta miejskie,Czarny,Polska,Nie,Używane
2016,159977.0,Diesel,95000.0,Audi,A4,150.0,Manualna,Front,4.947841306884481,4.5,Sedan,Czarny,Belgia,Tak,Używane
2014,183000.0,Benzyna,95000.0,Audi,Q7,272.0,Automatyczna,4X4,8.0,14.0,SUV,Szary,Kanada,Nie,Używane
2015,225000.0,Diesel,86900.0,Audi,A6,218.0,Automatyczna,4X4,4.0,5.0,Kombi,Beżowy,Polska,Nie,Używane
2014,239000.0,Diesel,43900.0,Audi,A4,150.0,Manualna,Front,4.0,5.0,Kombi,Szary,Niemcy,Tak,Używane
2011,191000.0,Benzyna,45800.0,Audi,TT,160.0,Manualna,4X4,4.947841306884481,7.473995451099318,Coupe,Czarny,Polska,Nie,Używane
2013,284459.0,Diesel,41500.0,Audi,A4,143.0,Manualna,Front,4.0,5.0,Kombi,Srebrny,Polska,Nie,Używane
2015,212000.0,Diesel,58999.0,Audi,A4,190.0,Automatyczna,Front,4.947841306884481,4.7,Kombi,Brązowy,Polska,Nie,Używane
2014,219000.0,Diesel,45900.0,Audi,Q5,240.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Polska,Nie,Używane
